Node	In	Out	Rank_1	Rank_2	Rank_3
4451	1	1	0.000190	1.000000	0.150615	0.000029
4452	2	2	0.000073	0.381785	0.150708	0.000029
4453	4	4	0.000107	0.560438	0.150285	0.000029
4454	1	1	0.000147	0.770270	0.150309	0.000029
4455	2	2	0.000070	0.365477	0.150029	0.000029
4456	2	2	0.000097	0.507918	0.150616	0.000029
4457	1	1	0.000046	0.243252	0.150028	0.000029
4458	3	3	0.000089	0.467597	0.150100	0.000029
4459	1	1	0.000048	0.251738	0.150011	0.000029
4460	1	1	0.000056	0.292937	0.150103	0.000029
4461	1	1	0.000067	0.350939	0.150375	0.000029
4462	1	1	0.000049	0.259974	0.150033	0.000029
4463	32	32	0.000623	3.272256	0.152346	0.000029
4464	22	22	0.000427	2.242200	0.152147	0.000029
4465	2	2	0.000072	0.376562	0.150096	0.000029
4466	1	1	0.000087	0.455209	0.150933	0.000029
4467	1	1	0.000048	0.253557	0.150004	0.000029
4468	7	7	0.000198	1.041252	0.150790	0.000029
4469	2	2	0.000068	0.359087	0.150199	0.000029
4470	2	2	0.000115	0.604679	0.151235	0.000029
4471	1	1	0.000048	0.253557	0.150004	0.000029
4472	16	16	0.000474	2.488374	0.155852	0.000030
4473	3	3	0.000090	0.472702	0.150027	0.000029
4474	1	1	0.000055	0.287924	0.150104	0.000029
4475	1	1	0.000046	0.241635	0.150038	0.000029
4476	6	6	0.000228	1.197616	0.154213	0.000029
4477	4	4	0.000102	0.537064	0.150150	0.000029
4478	13	13	0.000312	1.639155	0.153608	0.000029
4479	1	1	0.000048	0.254324	0.150008	0.000029
4480	4	4	0.000097	0.510132	0.150050	0.000029
4481	2	2	0.000071	0.371962	0.150029	0.000029
4482	4	4	0.000116	0.606880	0.150436	0.000029
4483	1	1	0.000067	0.354142	0.150205	0.000029
4484	1	1	0.000049	0.256472	0.150045	0.000029
4485	5	5	0.000185	0.970997	0.151071	0.000029
4486	163	163	0.004031	21.176956	0.217667	0.000041
4487	3	3	0.000095	0.496519	0.150023	0.000029
4488	7	7	0.000204	1.071315	0.153274	0.000029
4489	3	3	0.000112	0.587628	0.151525	0.000029
4490	2	2	0.000070	0.368227	0.150406	0.000029
4491	8	8	0.000198	1.042446	0.151395	0.000029
4492	30	30	0.000575	3.020148	0.152460	0.000029
4493	2	2	0.000062	0.326072	0.150049	0.000029
4494	1	1	0.000048	0.252457	0.150004	0.000029
4495	2	2	0.000078	0.410626	0.150210	0.000029
4496	6	6	0.000140	0.733321	0.150166	0.000029
4497	1	1	0.000048	0.250716	0.150018	0.000029
4498	2	2	0.000114	0.596727	0.150753	0.000029
4499	1	1	0.000067	0.352293	0.150208	0.000029
4500	3	3	0.000084	0.439624	0.150070	0.000029
4501	4	4	0.000111	0.582313	0.150242	0.000029
4502	9	9	0.000196	1.030518	0.150244	0.000029
4503	2	2	0.000190	1.000000	0.150925	0.000029
4504	6	6	0.000191	1.002266	0.150576	0.000029
4505	1	1	0.000048	0.252457	0.150004	0.000029
4506	4	4	0.000107	0.562058	0.150731	0.000029
4507	17	17	0.000351	1.842776	0.150986	0.000029
4508	2	2	0.000070	0.367613	0.150053	0.000029
4509	2	2	0.000065	0.342640	0.150044	0.000029
4510	15	15	0.000338	1.776129	0.153327	0.000029
4511	7	7	0.000150	0.786442	0.150167	0.000029
4512	2	2	0.000066	0.349339	0.150019	0.000029
4513	1	1	0.000190	1.000000	0.151236	0.000029
4514	1	1	0.000049	0.258739	0.150004	0.000029
4515	1	1	0.000058	0.305987	0.150248	0.000029
4516	1	1	0.000079	0.416700	0.150308	0.000029
4517	5	5	0.000141	0.740051	0.150298	0.000029
4518	15	15	0.000413	2.172047	0.154859	0.000029
4519	2	2	0.000074	0.386754	0.150016	0.000029
4520	2	2	0.000156	0.820774	0.150929	0.000029
4521	2	2	0.000070	0.369537	0.150183	0.000029
4522	2	2	0.000069	0.363168	0.150091	0.000029
4523	2	2	0.000149	0.782863	0.151439	0.000029
4524	2	2	0.000070	0.366170	0.150070	0.000029
4525	2	2	0.000066	0.345713	0.150027	0.000029
4526	1	1	0.000058	0.305540	0.150310	0.000029
4527	2	2	0.000069	0.361853	0.150094	0.000029
4528	3	3	0.000087	0.454718	0.150139	0.000029
4529	1	1	0.000048	0.251174	0.150007	0.000029
4530	1	1	0.000060	0.313144	0.150123	0.000029
4531	11	11	0.000219	1.150519	0.151506	0.000029
4532	9	9	0.000193	1.015552	0.150253	0.000029
4533	1	1	0.000051	0.267359	0.150017	0.000029
4534	2	2	0.000189	0.994429	0.150821	0.000029
4535	2	2	0.000068	0.358745	0.150088	0.000029
4536	8	8	0.000207	1.088839	0.150971	0.000029
4537	5	5	0.000126	0.660596	0.150174	0.000029
4538	16	16	0.000360	1.890939	0.151234	0.000029
4539	1	1	0.000049	0.256834	0.150020	0.000029
4540	1	1	0.000054	0.283925	0.150088	0.000029
4541	16	16	0.000369	1.937756	0.152817	0.000029
4542	3	3	0.000087	0.459618	0.150258	0.000029
4543	19	19	0.000391	2.054558	0.155470	0.000030
4544	2	2	0.000064	0.335599	0.150030	0.000029
4545	1	1	0.000064	0.336803	0.150205	0.000029
4546	12	12	0.000286	1.502147	0.151328	0.000029
4547	2	2	0.000079	0.413123	0.150543	0.000029
4548	2	2	0.000064	0.334291	0.150045	0.000029
4549	3	3	0.000089	0.467989	0.150022	0.000029
4550	8	8	0.000256	1.343328	0.152665	0.000029
4551	1	1	0.000082	0.429619	0.150206	0.000029
4552	5	5	0.000126	0.661611	0.150116	0.000029
4553	2	2	0.000082	0.433301	0.150254	0.000029
4554	1	1	0.000050	0.260198	0.150005	0.000029
4555	2	2	0.000071	0.372478	0.150014	0.000029
4556	18	18	0.000392	2.058287	0.152360	0.000029
4557	1	1	0.000057	0.297127	0.150084	0.000029
4558	4	4	0.000132	0.691353	0.150677	0.000029
4559	2	2	0.000133	0.701047	0.150411	0.000029
4560	1	1	0.000071	0.371055	0.150206	0.000029
4561	14	14	0.000336	1.763925	0.151840	0.000029
4562	1	1	0.000190	1.000000	0.150615	0.000029
4563	12	12	0.000260	1.366803	0.151998	0.000029
4564	2	2	0.000157	0.823670	0.152562	0.000029
4565	6	6	0.000153	0.804325	0.150476	0.000029
4566	1	1	0.000056	0.293502	0.150042	0.000029
4567	6	6	0.000142	0.748659	0.150258	0.000029
4568	18	18	0.000400	2.099726	0.151771	0.000029
4569	40	40	0.000848	4.457856	0.161350	0.000031
4570	4	4	0.000103	0.542147	0.150079	0.000029
4571	1	1	0.000046	0.240041	0.150010	0.000029
4572	1	1	0.000046	0.240695	0.150011	0.000029
4573	4	4	0.000110	0.575983	0.150257	0.000029
4574	16	16	0.000343	1.799558	0.150681	0.000029
4575	7	7	0.000159	0.833829	0.150410	0.000029
4576	5	5	0.000166	0.869618	0.150791	0.000029
4577	2	2	0.000190	1.000000	0.150616	0.000029
4578	1	1	0.000050	0.265095	0.150069	0.000029
4579	1	1	0.000083	0.437703	0.150206	0.000029
4580	1	1	0.000046	0.242484	0.150013	0.000029
4581	2	2	0.000067	0.350357	0.150068	0.000029
4582	51	51	0.001056	5.549068	0.158155	0.000030
4583	13	13	0.000326	1.711511	0.152846	0.000029
4584	1	1	0.000052	0.273334	0.150009	0.000029
4585	1	1	0.000050	0.263739	0.150003	0.000029
4586	5	5	0.000131	0.689526	0.150558	0.000029
4587	4	4	0.000106	0.556226	0.150207	0.000029
4588	2	2	0.000064	0.334543	0.150113	0.000029
4589	10	10	0.000224	1.177992	0.150870	0.000029
4590	12	12	0.000278	1.462712	0.150777	0.000029
4591	3	3	0.000099	0.519210	0.150240	0.000029
4592	1	1	0.000050	0.263739	0.150003	0.000029
4593	5	5	0.000118	0.619571	0.150155	0.000029
4594	22	22	0.000515	2.704294	0.153374	0.000029
4595	1	1	0.000053	0.280043	0.150062	0.000029
4596	2	2	0.000068	0.355589	0.150630	0.000029
4597	6	6	0.000146	0.769522	0.150129	0.000029
4598	16	16	0.000391	2.056776	0.152448	0.000029
4599	1	1	0.000049	0.255419	0.150039	0.000029
4600	1	1	0.000050	0.263599	0.150035	0.000029
4601	1	1	0.000048	0.254305	0.150003	0.000029
4602	14	14	0.000285	1.497907	0.150293	0.000029
4603	1	1	0.000082	0.430900	0.150618	0.000029
4604	6	6	0.000141	0.738648	0.150312	0.000029
4605	1	1	0.000049	0.256402	0.150052	0.000029
4606	4	4	0.000108	0.569826	0.150165	0.000029
4607	1	1	0.000056	0.296217	0.150086	0.000029
4608	4	4	0.000106	0.558434	0.150212	0.000029
4609	1	1	0.000051	0.269409	0.150013	0.000029
4610	1	1	0.000045	0.238245	0.150015	0.000029
4611	2	2	0.000071	0.372233	0.150164	0.000029
4612	3	3	0.000101	0.529949	0.150240	0.000029
4613	23	23	0.000442	2.324188	0.152225	0.000029
4614	6	6	0.000146	0.768881	0.150369	0.000029
4615	1	1	0.000059	0.309926	0.150240	0.000029
4616	6	6	0.000177	0.931494	0.150517	0.000029
4617	3	3	0.000087	0.457700	0.150063	0.000029
4618	13	13	0.000302	1.585676	0.150972	0.000029
4619	5	5	0.000123	0.645297	0.150804	0.000029
4620	3	3	0.000121	0.634375	0.151193	0.000029
4621	7	7	0.000154	0.809170	0.150378	0.000029
4622	7	7	0.000259	1.362530	0.151721	0.000029
4623	1	1	0.000190	1.000000	0.150615	0.000029
4624	3	3	0.000082	0.432970	0.150048	0.000029
4625	1	1	0.000125	0.656540	0.150207	0.000029
4626	1	1	0.000190	1.000000	0.150615	0.000029
4627	1	1	0.000050	0.263219	0.150062	0.000029
4628	6	6	0.000137	0.718994	0.150141	0.000029
4629	10	10	0.000246	1.291425	0.151924	0.000029
4630	2	2	0.000190	1.000000	0.151869	0.000029
4631	3	3	0.000098	0.513184	0.150390	0.000029
4632	4	4	0.000100	0.526829	0.150068	0.000029
4633	7	7	0.000194	1.019415	0.150378	0.000029
4634	2	2	0.000167	0.879511	0.150820	0.000029
4635	13	13	0.000336	1.765549	0.153183	0.000029
4636	2	2	0.000095	0.499082	0.150309	0.000029
4637	3	3	0.000163	0.857028	0.151808	0.000029
4638	13	13	0.000307	1.613091	0.151259	0.000029
4639	2	2	0.000090	0.471740	0.150454	0.000029
4640	8	8	0.000277	1.456874	0.152655	0.000029
4641	5	5	0.000143	0.753650	0.150594	0.000029
4642	1	1	0.000077	0.405324	0.150155	0.000029
4643	1	1	0.000052	0.273334	0.150009	0.000029
4644	8	8	0.000187	0.983942	0.150198	0.000029
4645	4	4	0.000099	0.521435	0.150156	0.000029
4646	1	1	0.000057	0.301144	0.150157	0.000029
4647	5	5	0.000123	0.648321	0.150133	0.000029
4648	1	1	0.000054	0.285880	0.150123	0.000029
4649	54	54	0.001108	5.821531	0.165949	0.000032
4650	2	2	0.000074	0.387780	0.150027	0.000029
4651	2	2	0.000070	0.368946	0.150022	0.000029
4652	3	3	0.000090	0.472073	0.150039	0.000029
4653	7	7	0.000158	0.828423	0.150702	0.000029
4654	52	52	0.001031	5.417508	0.160901	0.000031
4655	1	1	0.000190	1.000000	0.151236	0.000029
4656	1	1	0.000064	0.334602	0.150621	0.000029
4657	1	1	0.000061	0.319248	0.150124	0.000029
4658	2	2	0.000062	0.326234	0.150055	0.000029
4659	11	11	0.000259	1.359115	0.151990	0.000029
4660	1	1	0.000190	1.000000	0.152493	0.000029
4661	1	1	0.000046	0.240568	0.150005	0.000029
4662	1	1	0.000057	0.299726	0.150104	0.000029
4663	3	3	0.000087	0.458601	0.150031	0.000029
4664	1	1	0.000048	0.254305	0.150003	0.000029
4665	1	1	0.000048	0.250716	0.150018	0.000029
4666	16	16	0.000318	1.673101	0.152060	0.000029
4667	1	1	0.000050	0.261339	0.150004	0.000029
4668	195	195	0.004522	23.757110	0.194447	0.000037
4669	3	3	0.000124	0.649731	0.150634	0.000029
4670	47	47	0.000982	5.158492	0.155249	0.000030
4671	7	7	0.000157	0.823272	0.150399	0.000029
4672	2	2	0.000071	0.373543	0.150527	0.000029
4673	5	5	0.000145	0.763631	0.150299	0.000029
4674	1	1	0.000190	1.000000	0.151862	0.000029
4675	5	5	0.000155	0.813409	0.150745	0.000029
4676	1	1	0.000049	0.259283	0.150003	0.000029
4677	2	2	0.000087	0.456377	0.150274	0.000029
4678	1	1	0.000051	0.266187	0.150135	0.000029
4679	2	2	0.000062	0.327211	0.150014	0.000029
4680	3	3	0.000229	1.205560	0.151742	0.000029
4681	1	1	0.000190	1.000000	0.150615	0.000029
4682	2	2	0.000066	0.346459	0.150046	0.000029
4683	6	6	0.000161	0.845671	0.150680	0.000029
4684	3	3	0.000081	0.425640	0.150069	0.000029
4685	2	2	0.000067	0.350720	0.150110	0.000029
4686	1	1	0.000190	1.000000	0.150615	0.000029
4687	1	1	0.000047	0.248627	0.150009	0.000029
4688	2	2	0.000070	0.369171	0.150020	0.000029
4689	5	5	0.000121	0.637997	0.151041	0.000029
4690	1	1	0.000048	0.251738	0.150011	0.000029
4691	6	6	0.000171	0.896261	0.150139	0.000029
4692	1	1	0.000057	0.298229	0.150032	0.000029
4693	1	1	0.000054	0.282732	0.150101	0.000029
4694	1	1	0.000190	1.000000	0.150615	0.000029
4695	15	15	0.000373	1.960172	0.153266	0.000029
4696	1	1	0.000048	0.253003	0.150016	0.000029
4697	50	50	0.001042	5.473948	0.160044	0.000030
4698	17	17	0.000422	2.217013	0.152284	0.000029
4699	1	1	0.000046	0.244237	0.150021	0.000029
4700	5	5	0.000142	0.748579	0.150704	0.000029
4701	2	2	0.000069	0.364750	0.150044	0.000029
4702	7	7	0.000222	1.166557	0.151245	0.000029
4703	3	3	0.000087	0.456561	0.150261	0.000029
4704	1	1	0.000048	0.252457	0.150004	0.000029
4705	1	1	0.000049	0.256407	0.150030	0.000029
4706	1	1	0.000190	1.000000	0.151862	0.000029
4707	1	1	0.000050	0.264267	0.150057	0.000029
4708	2	2	0.000069	0.360421	0.150026	0.000029
4709	1	1	0.000063	0.332574	0.150114	0.000029
4710	1	1	0.000046	0.241659	0.150006	0.000029
4711	2	2	0.000071	0.373022	0.150055	0.000029
4712	3	3	0.000108	0.568566	0.150660	0.000029
4713	8	8	0.000170	0.891616	0.150346	0.000029
4714	9	9	0.000251	1.319960	0.151721	0.000029
4715	3	3	0.000089	0.469302	0.150167	0.000029
4716	1	1	0.000049	0.259771	0.150062	0.000029
4717	4	4	0.000139	0.730439	0.150437	0.000029
4718	1	1	0.000055	0.288267	0.150077	0.000029
4719	4	4	0.000108	0.566538	0.150741	0.000029
4720	1	1	0.000147	0.770270	0.150309	0.000029
4721	4	4	0.000103	0.538638	0.150082	0.000029
4722	1	1	0.000050	0.262368	0.150035	0.000029
4723	17	17	0.000346	1.817407	0.150898	0.000029
4724	75	75	0.001511	7.940599	0.157136	0.000030
4725	7	7	0.000195	1.026416	0.150842	0.000029
4726	21	21	0.000584	3.068713	0.156001	0.000030
4727	1	1	0.000045	0.238356	0.150014	0.000029
4728	1	1	0.000050	0.261339	0.150004	0.000029
4729	1	1	0.000058	0.303329	0.150055	0.000029
4730	4	4	0.000131	0.687005	0.151041	0.000029
4731	5	5	0.000128	0.670258	0.150311	0.000029
4732	32	32	0.000648	3.402086	0.158740	0.000030
4733	1	1	0.000072	0.376861	0.150124	0.000029
4734	1	1	0.000046	0.242970	0.150006	0.000029
4735	1	1	0.000048	0.251687	0.150089	0.000029
4736	4	4	0.000111	0.585576	0.150048	0.000029
4737	11	11	0.000244	1.280688	0.150771	0.000029
4738	1	1	0.000147	0.770270	0.150309	0.000029
4739	3	3	0.000168	0.885002	0.151281	0.000029
4740	1	1	0.000050	0.260198	0.150005	0.000029
4741	1	1	0.000052	0.273334	0.150009	0.000029
4742	5	5	0.000132	0.694741	0.150614	0.000029
4743	1	1	0.000048	0.253557	0.150004	0.000029
4744	37	37	0.000789	4.146121	0.157681	0.000030
4745	9	9	0.000229	1.202890	0.150919	0.000029
4746	1	1	0.000056	0.294936	0.150089	0.000029
4747	5	5	0.000175	0.919066	0.150948	0.000029
4748	12	12	0.000280	1.472205	0.150723	0.000029
4749	4	4	0.000097	0.509926	0.150048	0.000029
4750	4	4	0.000115	0.604035	0.150463	0.000029
4751	1	1	0.000050	0.261339	0.150004	0.000029
4752	14	14	0.000348	1.830092	0.153329	0.000029
4753	9	9	0.000232	1.218649	0.151348	0.000029
4754	5	5	0.000173	0.906442	0.151003	0.000029
4755	4	4	0.000185	0.972776	0.150820	0.000029
4756	1	1	0.000050	0.262442	0.150060	0.000029
4757	2	2	0.000092	0.482875	0.150207	0.000029
4758	5	5	0.000402	2.112408	0.157403	0.000030
4759	6	6	0.000177	0.930590	0.150817	0.000029
4760	1	1	0.000068	0.357305	0.150104	0.000029
4761	1	1	0.000047	0.247656	0.150006	0.000029
4762	2	2	0.000065	0.344015	0.150062	0.000029
4763	1	1	0.000045	0.237544	0.150005	0.000029
4764	1	1	0.000061	0.321514	0.150155	0.000029
4765	3	3	0.000087	0.459430	0.150099	0.000029
4766	3	3	0.000080	0.421603	0.150089	0.000029
4767	1	1	0.000067	0.349898	0.150205	0.000029
4768	2	2	0.000135	0.709830	0.153220	0.000029
4769	14	14	0.000354	1.861047	0.151820	0.000029
4770	1	1	0.000048	0.249962	0.150014	0.000029
4771	2	2	0.000079	0.414323	0.150226	0.000029
4772	4	4	0.000131	0.686641	0.150641	0.000029
4773	1	1	0.000048	0.250571	0.150011	0.000029
4774	2	2	0.000065	0.341795	0.150036	0.000029
4775	4	4	0.000120	0.629335	0.150670	0.000029
4776	18	18	0.000384	2.019617	0.153997	0.000029
4777	5	5	0.000269	1.413432	0.153660	0.000029
4778	45	45	0.000918	4.821642	0.155601	0.000030
4779	2	2	0.000077	0.404006	0.150112	0.000029
4780	2	2	0.000070	0.367757	0.150134	0.000029
4781	6	6	0.000149	0.782026	0.150399	0.000029
4782	1	1	0.000046	0.243385	0.150011	0.000029
4783	12	12	0.000272	1.430281	0.151005	0.000029
4784	1	1	0.000048	0.250398	0.150006	0.000029
4785	1	1	0.000046	0.240381	0.150008	0.000029
4786	2	2	0.000106	0.555255	0.150202	0.000029
4787	1	1	0.000053	0.280539	0.150069	0.000029
4788	1	1	0.000048	0.254305	0.150003	0.000029
4789	1	1	0.000059	0.309926	0.150180	0.000029
4790	1	1	0.000048	0.253204	0.150117	0.000029
4791	8	8	0.000193	1.013032	0.151397	0.000029
4792	16	16	0.000312	1.636758	0.150749	0.000029
4793	6	6	0.000219	1.151618	0.151272	0.000029
4794	1	1	0.000048	0.254688	0.150007	0.000029
4795	1	1	0.000052	0.273334	0.150009	0.000029
4796	2	2	0.000152	0.796868	0.150567	0.000029
4797	2	2	0.000069	0.361853	0.150062	0.000029
4798	3	3	0.000128	0.670779	0.150601	0.000029
4799	4	4	0.000126	0.663264	0.150261	0.000029
4800	2	2	0.000072	0.376599	0.150066	0.000029
4801	1	1	0.000048	0.254305	0.150003	0.000029
4802	3	3	0.000085	0.444070	0.150046	0.000029
4803	4	4	0.000126	0.660628	0.150544	0.000029
4804	3	3	0.000096	0.505281	0.150775	0.000029
4805	27	27	0.000558	2.934106	0.157801	0.000030
4806	2	2	0.000190	1.000000	0.150616	0.000029
4807	12	12	0.000340	1.786302	0.154285	0.000029
4808	4	4	0.000117	0.613994	0.152586	0.000029
4809	4	4	0.000229	1.201524	0.151586	0.000029
4810	1	1	0.000050	0.261339	0.150008	0.000029
4811	9	9	0.000217	1.142191	0.150430	0.000029
4812	2	2	0.000068	0.358365	0.150061	0.000029
4813	7	7	0.000165	0.865678	0.150207	0.000029
4814	109	109	0.002801	14.716994	0.185228	0.000035
4815	2	2	0.000067	0.353239	0.150119	0.000029
4816	12	12	0.000497	2.613029	0.154365	0.000029
4817	5	5	0.000140	0.733253	0.150792	0.000029
4818	1	1	0.000056	0.291686	0.150063	0.000029
4819	4	4	0.000113	0.591394	0.150639	0.000029
4820	2	2	0.000065	0.341803	0.150012	0.000029
4821	7	7	0.000188	0.990076	0.151024	0.000029
4822	1	1	0.000056	0.292222	0.150020	0.000029
4823	1	1	0.000049	0.257207	0.150041	0.000029
4824	1	1	0.000050	0.261396	0.150014	0.000029
4825	14	14	0.000318	1.672892	0.151625	0.000029
4826	1	1	0.000046	0.239986	0.150008	0.000029
4827	1	1	0.000057	0.298229	0.150032	0.000029
4828	2	2	0.000074	0.387135	0.150098	0.000029
4829	2	2	0.000075	0.395744	0.150091	0.000029
4830	1	1	0.000049	0.255717	0.150009	0.000029
4831	1	1	0.000147	0.770270	0.150310	0.000029
4832	1	1	0.000053	0.278887	0.150033	0.000029
4833	2	2	0.000073	0.382630	0.150161	0.000029
4834	3	3	0.000111	0.581333	0.150772	0.000029
4835	2	2	0.000110	0.579593	0.150361	0.000029
4836	1	1	0.000047	0.244903	0.150019	0.000029
4837	3	3	0.000092	0.485511	0.150070	0.000029
4838	1	1	0.000049	0.256287	0.150035	0.000029
4839	3	3	0.000080	0.422582	0.150080	0.000029
4840	2	2	0.000069	0.364137	0.150013	0.000029
4841	37	37	0.000831	4.365280	0.161400	0.000031
4842	1	1	0.000053	0.280749	0.150066	0.000029
4843	2	2	0.000088	0.461928	0.150212	0.000029
4844	8	8	0.000267	1.404563	0.151617	0.000029
4845	3	3	0.000100	0.524162	0.150367	0.000029
4846	1	1	0.000053	0.276754	0.150045	0.000029
4847	3	3	0.000082	0.429927	0.150080	0.000029
4848	4	4	0.000145	0.761656	0.150488	0.000029
4849	1	1	0.000049	0.257401	0.150029	0.000029
4850	11	11	0.000222	1.168196	0.150596	0.000029
4851	4	4	0.000099	0.522236	0.150053	0.000029
4852	3	3	0.000082	0.428557	0.150053	0.000029
4853	1	1	0.000047	0.248180	0.150025	0.000029
4854	8	8	0.000225	1.183525	0.151282	0.000029
4855	3	3	0.000122	0.642843	0.150665	0.000029
4856	1	1	0.000050	0.263427	0.150012	0.000029
4857	1	1	0.000049	0.256197	0.150030	0.000029
4858	17	17	0.000386	2.030484	0.151423	0.000029
4859	1	1	0.000076	0.401767	0.150308	0.000029
4860	3	3	0.000132	0.691675	0.150954	0.000029
4861	1	1	0.000052	0.273291	0.150030	0.000029
4862	2	2	0.000064	0.336271	0.150074	0.000029
4863	1	1	0.000063	0.328408	0.150034	0.000029
4864	2	2	0.000063	0.332899	0.150021	0.000029
4865	35	35	0.000712	3.739848	0.162248	0.000031
4866	1	1	0.000047	0.246032	0.150009	0.000029
4867	44	44	0.000871	4.573718	0.152392	0.000029
4868	2	2	0.000063	0.331593	0.150031	0.000029
4869	2	2	0.000069	0.362295	0.150008	0.000029
4870	1	1	0.000046	0.240368	0.150081	0.000029
4871	1	1	0.000190	1.000000	0.151236	0.000029
4872	3	3	0.000097	0.511185	0.150663	0.000029
4873	9	9	0.000220	1.157419	0.151416	0.000029
4874	1	1	0.000190	1.000000	0.150615	0.000029
4875	29	29	0.000580	3.044795	0.152579	0.000029
4876	3	3	0.000089	0.465943	0.150067	0.000029
4877	50	50	0.000956	5.025116	0.153271	0.000029
4878	1	1	0.000052	0.274752	0.150206	0.000029
4879	3	3	0.000084	0.439899	0.150066	0.000029
4880	8	8	0.000271	1.422530	0.153355	0.000029
4881	2	2	0.000068	0.355259	0.150018	0.000029
4882	3	3	0.000098	0.513504	0.150193	0.000029
4883	3	3	0.000208	1.092747	0.152444	0.000029
4884	1	1	0.000058	0.303329	0.150165	0.000029
4885	3	3	0.000085	0.448767	0.150654	0.000029
4886	5	5	0.000148	0.775705	0.150804	0.000029
4887	6	6	0.000204	1.072260	0.152377	0.000029
4888	1	1	0.000057	0.298229	0.150032	0.000029
4889	2	2	0.000073	0.383506	0.150083	0.000029
4890	1	1	0.000190	1.000000	0.151236	0.000029
4891	2	2	0.000070	0.368428	0.150021	0.000029
4892	2	2	0.000090	0.471502	0.150643	0.000029
4893	8	8	0.000207	1.087242	0.153055	0.000029
4894	6	6	0.000180	0.944621	0.151094	0.000029
4895	9	9	0.000204	1.072916	0.150187	0.000029
4896	18	18	0.000479	2.515788	0.153096	0.000029
4897	1	1	0.000048	0.252457	0.150004	0.000029
4898	7	7	0.000184	0.965846	0.150429	0.000029
4899	1	1	0.000092	0.484455	0.150419	0.000029
4900	5	5	0.000254	1.334476	0.151565	0.000029
4901	4	4	0.000101	0.530202	0.150127	0.000029
4902	4	4	0.000125	0.658804	0.150361	0.000029
4903	2	2	0.000062	0.327944	0.150015	0.000029
4904	1	1	0.000058	0.304800	0.150207	0.000029
4905	11	11	0.000253	1.331021	0.150895	0.000029
4906	2	2	0.000070	0.368323	0.150101	0.000029
4907	1	1	0.000051	0.268939	0.150008	0.000029
4908	4	4	0.000104	0.545612	0.150516	0.000029
4909	1	1	0.000060	0.317009	0.150124	0.000029
4910	1	1	0.000048	0.252157	0.150013	0.000029
4911	2	2	0.000120	0.631656	0.150928	0.000029
4912	1	1	0.000047	0.248664	0.150004	0.000029
4913	1	1	0.000099	0.522417	0.151130	0.000029
4914	41	41	0.001069	5.616263	0.159422	0.000030
4915	2	2	0.000113	0.594845	0.150619	0.000029
4916	6	6	0.000173	0.908870	0.151265	0.000029
4917	7	7	0.000161	0.844982	0.150222	0.000029
4918	1	1	0.000047	0.246441	0.150037	0.000029
4919	112	112	0.002299	12.077450	0.172152	0.000033
4920	1	1	0.000190	1.000000	0.151862	0.000029
4921	7	7	0.000156	0.817676	0.150125	0.000029
4922	3	3	0.000123	0.647956	0.150677	0.000029
4923	5	5	0.000130	0.683943	0.150389	0.000029
4924	2	2	0.000068	0.356212	0.150034	0.000029
4925	2	2	0.000068	0.356939	0.150015	0.000029
4926	2	2	0.000065	0.339891	0.150031	0.000029
